Location_name,Data_id,indicator_name,Indicator_value,Indicator_Precision,Country_Name,Survey_Year,Survey_id,Indicator_Id,Indicator_Order,Indicator_type,Characteristic_Id,Characteristic_Order,Characteristic_Category,Characteristic_Label,ByVariable_Id,ByVariable_Label,Is_Total,Is_Preferred,SDR_ID,Region_Id,Survey_Year_Label,Survey_Type,Denominator_Weighted,Denominator_Unweighted,Level_Rank
Farwestern,1090007,"Median age at first marriage [Men]: 25-49(54,59)",19.4,1,Nepal,2001,NP2001DHS,MA_AAFM_M_M2B,41634180,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM2B,NPDHS2001436005,2001,DHS,,,2
Eastern,1081992,Median age at first sexual intercourse [Men]: 20-24,17.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M20,51704100,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM20,NPDHS2001436001,2001,DHS,,,2
Central,1082012,Median age at first sexual intercourse [Men]: 20-24,17.8,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M20,51704100,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM20,NPDHS2001436002,2001,DHS,,,2
Western,1097744,Median age at first sexual intercourse [Men]: 20-24,17.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M20,51704100,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM20,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090076,Median age at first sexual intercourse [Men]: 20-24,17.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M20,51704100,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM20,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090045,Median age at first sexual intercourse [Men]: 20-24,17.1,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M20,51704100,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM20,NPDHS2001436005,2001,DHS,,,2
Eastern,1081995,Median age at first sexual intercourse [Men]: 25-29,19.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M25,51704110,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM25,NPDHS2001436001,2001,DHS,,,2
Central,1082001,Median age at first sexual intercourse [Men]: 25-29,19.1,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M25,51704110,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM25,NPDHS2001436002,2001,DHS,,,2
Western,1097737,Median age at first sexual intercourse [Men]: 25-29,18.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M25,51704110,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM25,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090070,Median age at first sexual intercourse [Men]: 25-29,19.2,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M25,51704110,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM25,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090051,Median age at first sexual intercourse [Men]: 25-29,18.1,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M25,51704110,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM25,NPDHS2001436005,2001,DHS,,,2
Eastern,1081996,Median age at first sexual intercourse [Men]: 30-34,19.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M30,51704120,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM30,NPDHS2001436001,2001,DHS,,,2
Central,1082002,Median age at first sexual intercourse [Men]: 30-34,18.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M30,51704120,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM30,NPDHS2001436002,2001,DHS,,,2
Western,1097738,Median age at first sexual intercourse [Men]: 30-34,20,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M30,51704120,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM30,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090079,Median age at first sexual intercourse [Men]: 30-34,19.3,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M30,51704120,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM30,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090052,Median age at first sexual intercourse [Men]: 30-34,18.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M30,51704120,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM30,NPDHS2001436005,2001,DHS,,,2
Eastern,1082003,Median age at first sexual intercourse [Men]: 35-39,19.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M35,51704130,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM35,NPDHS2001436001,2001,DHS,,,2
Central,1082009,Median age at first sexual intercourse [Men]: 35-39,19.3,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M35,51704130,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM35,NPDHS2001436002,2001,DHS,,,2
Western,1097749,Median age at first sexual intercourse [Men]: 35-39,19.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M35,51704130,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM35,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090080,Median age at first sexual intercourse [Men]: 35-39,18.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M35,51704130,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM35,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090054,Median age at first sexual intercourse [Men]: 35-39,18.6,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M35,51704130,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM35,NPDHS2001436005,2001,DHS,,,2
Eastern,1082004,Median age at first sexual intercourse [Men]: 40-44,19.8,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M40,51704140,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM40,NPDHS2001436001,2001,DHS,,,2
Central,1082010,Median age at first sexual intercourse [Men]: 40-44,17.8,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M40,51704140,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM40,NPDHS2001436002,2001,DHS,,,2
Western,1097750,Median age at first sexual intercourse [Men]: 40-44,20.4,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M40,51704140,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM40,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090081,Median age at first sexual intercourse [Men]: 40-44,18.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M40,51704140,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM40,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090055,Median age at first sexual intercourse [Men]: 40-44,18.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M40,51704140,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM40,NPDHS2001436005,2001,DHS,,,2
Eastern,1081993,Median age at first sexual intercourse [Men]: 45-49,19.8,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M45,51704150,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM45,NPDHS2001436001,2001,DHS,,,2
Central,1082013,Median age at first sexual intercourse [Men]: 45-49,19,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M45,51704150,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM45,NPDHS2001436002,2001,DHS,,,2
Western,1097745,Median age at first sexual intercourse [Men]: 45-49,20.2,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M45,51704150,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM45,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090077,Median age at first sexual intercourse [Men]: 45-49,18.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M45,51704150,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM45,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090046,Median age at first sexual intercourse [Men]: 45-49,18.3,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M45,51704150,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM45,NPDHS2001436005,2001,DHS,,,2
Eastern,1081994,Median age at first sexual intercourse [Men]: 50-54,20.1,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M50,51704160,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM50,NPDHS2001436001,2001,DHS,,,2
Central,1081999,Median age at first sexual intercourse [Men]: 50-54,19.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M50,51704160,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM50,NPDHS2001436002,2001,DHS,,,2
Western,1097747,Median age at first sexual intercourse [Men]: 50-54,18.1,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M50,51704160,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM50,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090073,Median age at first sexual intercourse [Men]: 50-54,20.3,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M50,51704160,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM50,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090049,Median age at first sexual intercourse [Men]: 50-54,18.3,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M50,51704160,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM50,NPDHS2001436005,2001,DHS,,,2
Eastern,1082019,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2A,51704170,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM2A,NPDHS2001436001,2001,DHS,,,2
Central,1082014,"Median age at first sexual intercourse [Men]: 20-49(54,59)",18.8,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2A,51704170,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM2A,NPDHS2001436002,2001,DHS,,,2
Western,1097746,"Median age at first sexual intercourse [Men]: 20-49(54,59)",18.9,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2A,51704170,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM2A,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090078,"Median age at first sexual intercourse [Men]: 20-49(54,59)",18.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2A,51704170,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2A,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090053,"Median age at first sexual intercourse [Men]: 20-49(54,59)",18.2,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2A,51704170,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2A,NPDHS2001436005,2001,DHS,,,2
Eastern,1082017,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.7,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2B,51704180,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM2B,NPDHS2001436001,2001,DHS,,,2
Central,1082000,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2B,51704180,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM2B,NPDHS2001436002,2001,DHS,,,2
Western,1097748,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.5,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2B,51704180,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM2B,NPDHS2001436003,2001,DHS,,,2
Midwestern,1090074,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2B,51704180,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2B,NPDHS2001436004,2001,DHS,,,2
Farwestern,1090050,"Median age at first sexual intercourse [Men]: 25-49(54,59)",18.4,1,Nepal,2001,NP2001DHS,SX_AAFS_M_M2B,51704180,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2B,NPDHS2001436005,2001,DHS,,,2
Eastern,2296019,Recent sexual activity [Men]: Active 4 Weeks,80.9,1,Nepal,2001,NP2001DHS,SX_LSEX_M_4WK,51734090,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM4WK,NPDHS2001436001,2001,DHS,480,467,2
Central,3792541,Recent sexual activity [Men]: Active 4 Weeks,89.4,1,Nepal,2001,NP2001DHS,SX_LSEX_M_4WK,51734090,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM4WK,NPDHS2001436002,2001,DHS,637,537,2
Western,6569084,Recent sexual activity [Men]: Active 4 Weeks,81.3,1,Nepal,2001,NP2001DHS,SX_LSEX_M_4WK,51734090,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM4WK,NPDHS2001436003,2001,DHS,351,315,2
Midwestern,2753854,Recent sexual activity [Men]: Active 4 Weeks,86.1,1,Nepal,2001,NP2001DHS,SX_LSEX_M_4WK,51734090,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM4WK,NPDHS2001436004,2001,DHS,243,246,2
Farwestern,4900465,Recent sexual activity [Men]: Active 4 Weeks,87,1,Nepal,2001,NP2001DHS,SX_LSEX_M_4WK,51734090,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM4WK,NPDHS2001436005,2001,DHS,162,308,2
Eastern,2296021,Recent sexual activity [Men]: Within the last year,16.6,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1YR,51734100,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM1YR,NPDHS2001436001,2001,DHS,480,467,2
Central,3792543,Recent sexual activity [Men]: Within the last year,8.9,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1YR,51734100,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM1YR,NPDHS2001436002,2001,DHS,637,537,2
Western,6569167,Recent sexual activity [Men]: Within the last year,15,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1YR,51734100,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM1YR,NPDHS2001436003,2001,DHS,351,315,2
Midwestern,2753882,Recent sexual activity [Men]: Within the last year,12.4,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1YR,51734100,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM1YR,NPDHS2001436004,2001,DHS,243,246,2
Farwestern,4900467,Recent sexual activity [Men]: Within the last year,12.3,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1YR,51734100,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM1YR,NPDHS2001436005,2001,DHS,162,308,2
Eastern,2296025,Recent sexual activity [Men]: One or more years ago,2.5,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1PY,51734110,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM1PY,NPDHS2001436001,2001,DHS,480,467,2
Central,3792546,Recent sexual activity [Men]: One or more years ago,1.8,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1PY,51734110,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM1PY,NPDHS2001436002,2001,DHS,637,537,2
Western,6569168,Recent sexual activity [Men]: One or more years ago,3.7,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1PY,51734110,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM1PY,NPDHS2001436003,2001,DHS,351,315,2
Midwestern,2753883,Recent sexual activity [Men]: One or more years ago,1.5,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1PY,51734110,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM1PY,NPDHS2001436004,2001,DHS,243,246,2
Farwestern,4900479,Recent sexual activity [Men]: One or more years ago,0.7,1,Nepal,2001,NP2001DHS,SX_LSEX_M_1PY,51734110,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM1PY,NPDHS2001436005,2001,DHS,162,308,2
Eastern,4397014,Men who want no more children,72.3,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,1000,Total,0,1,PRDESLMWNM,NPDHS2006436001,2006,DHS,,564,2
Eastern,3991628,Men who want no more children,0,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,35,2
Eastern,410361,Men who want no more children,13.7,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,98,2
Eastern,410374,Men who want no more children,81.6,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,121,2
Eastern,4397102,Men who want no more children,92.2,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,137,2
Eastern,6082907,Men who want no more children,94.6,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,84,2
Eastern,410373,Men who want no more children,100,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,42,2
Eastern,4256405,Men who want no more children,92.7,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436001,1436001,Region,Eastern,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2006436001,2006,DHS,,47,2
Central,403004,Men who want no more children,70.7,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,1000,Total,0,1,PRDESLMWNM,NPDHS2006436002,2006,DHS,,698,2
Central,402967,Men who want no more children,0,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,51,2
Central,4640924,Men who want no more children,27.5,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,101,2
Central,403003,Men who want no more children,77.5,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,175,2
Central,4880683,Men who want no more children,91.3,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,156,2
Central,5657310,Men who want no more children,91.6,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,96,2
Central,402998,Men who want no more children,87.8,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,58,2
Central,403156,Men who want no more children,94.3,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436002,1436002,Region,Central,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2006436002,2006,DHS,,61,2
Western,6338661,Men who want no more children,70,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,1000,Total,0,1,PRDESLMWNM,NPDHS2006436003,2006,DHS,,499,2
Western,5034375,Men who want no more children,2.5,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,51,2
Western,410349,Men who want no more children,17.9,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,81,2
Western,6455469,Men who want no more children,77.3,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,122,2
Western,4767514,Men who want no more children,96.8,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,107,2
Western,410358,Men who want no more children,93.9,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,73,2
Western,3976757,Men who want no more children,97.8,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,36,2
Western,4628852,Men who want no more children,100,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436003,1436003,Region,Western,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2006436003,2006,DHS,,29,2
Midwestern,5453390,Men who want no more children,68.2,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,1000,Total,0,1,PRDESLMWNM,NPDHS2006436004,2006,DHS,,436,2
Midwestern,5992845,Men who want no more children,0,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,35,2
Midwestern,6168999,Men who want no more children,7.8,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,57,2
Midwestern,7090252,Men who want no more children,71.1,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,102,2
Midwestern,5569270,Men who want no more children,91.4,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,95,2
Midwestern,6392770,Men who want no more children,85.5,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,77,2
Midwestern,410400,Men who want no more children,95.4,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,27,2
Midwestern,5316021,Men who want no more children,100,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436004,1436004,Region,Midwestern,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2006436004,2006,DHS,,43,2
Farwestern,2201063,Men who want no more children,66.7,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,1000,Total,0,1,PRDESLMWNM,NPDHS2006436005,2006,DHS,,389,2
Farwestern,5698473,Men who want no more children,0,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,30,2
Farwestern,3159172,Men who want no more children,1,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,63,2
Farwestern,4536177,Men who want no more children,71.5,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,83,2
Farwestern,417457,Men who want no more children,89.2,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,87,2
Farwestern,417467,Men who want no more children,92.2,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,57,2
Farwestern,4403638,Men who want no more children,91.8,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,36,2
Farwestern,417460,Men who want no more children,89.9,1,Nepal,2006,NP2006DHS,PR_DESL_M_WNM,22204040,I,436005,1436005,Region,Farwestern,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2006436005,2006,DHS,,33,2
Eastern,3683228,Knowledge of any method of contraception among married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_ANY,32464050,I,436001,1436001,Region,Eastern,0,,0,1,FPKMETMANY,NPDHS2006436001,2006,DHS,543,564,2
Central,6931013,Knowledge of any method of contraception among married men,99.8,1,Nepal,2006,NP2006DHS,FP_KMET_M_ANY,32464050,I,436002,1436002,Region,Central,0,,0,1,FPKMETMANY,NPDHS2006436002,2006,DHS,927,698,2
Western,5204094,Knowledge of any method of contraception among married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_ANY,32464050,I,436003,1436003,Region,Western,0,,0,1,FPKMETMANY,NPDHS2006436003,2006,DHS,463,499,2
Midwestern,3889227,Knowledge of any method of contraception among married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_ANY,32464050,I,436004,1436004,Region,Midwestern,0,,0,1,FPKMETMANY,NPDHS2006436004,2006,DHS,310,436,2
Farwestern,6821022,Knowledge of any method of contraception among married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_ANY,32464050,I,436005,1436005,Region,Farwestern,0,,0,1,FPKMETMANY,NPDHS2006436005,2006,DHS,355,389,2
Eastern,3683227,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_MOD,32464060,I,436001,1436001,Region,Eastern,0,,0,1,FPKMETMMOD,NPDHS2006436001,2006,DHS,543,564,2
Central,6931012,Knowledge of any modern method of contraception amonth married men,99.8,1,Nepal,2006,NP2006DHS,FP_KMET_M_MOD,32464060,I,436002,1436002,Region,Central,0,,0,1,FPKMETMMOD,NPDHS2006436002,2006,DHS,927,698,2
Western,5204093,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2006,NP2006DHS,FP_KMET_M_MOD,32464060,I,436003,1436003,Region,Western,0,,0,1,FPKMETMMOD,NPDHS2006436003,2006,DHS,463,499,2
